question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,raw_response,question,option_A,option_B,option_C,option_D
2012_q29,3,mistral-small3.2:24b,A,A,D,1,A,"In an IT project, Tom has written the source code. He tests it with valid input data items. What should he do next?",Continue to test the program with invalid data items.,Check the modularity of the program design.,Write the manual.,Draw the flowchart.
2012_q33,0,mistral-small3.2:24b,C,C,C,1,C,Which of the following statements about open source software is correct?,It is free of program bugs.,It is cross-platform.,It can be modified and distributed freely.,It runs faster in a networked operating system.
2012_q33,1,mistral-small3.2:24b,B,B,C,1,B,Which of the following statements about open source software is correct?,It is cross-platform.,It can be modified and distributed freely.,It runs faster in a networked operating system.,It is free of program bugs.
2012_q33,2,mistral-small3.2:24b,A,A,C,1,A,Which of the following statements about open source software is correct?,It can be modified and distributed freely.,It runs faster in a networked operating system.,It is free of program bugs.,It is cross-platform.
2012_q33,3,mistral-small3.2:24b,D,D,C,1,D,Which of the following statements about open source software is correct?,It runs faster in a networked operating system.,It is free of program bugs.,It is cross-platform.,It can be modified and distributed freely.
2012_q36,0,mistral-small3.2:24b,D,A,A,0,D,"At home, John unintentionally detects his neighbour's WiFi network without any security measures. He can fully control the wireless router. What should he do?",Ignore the network connection.,Connect to the network for web browsing only.,Connect to the network for transferring large files only.,Configure the wireless router with an authentication key.
2012_q36,1,mistral-small3.2:24b,C,D,A,0,C,"At home, John unintentionally detects his neighbour's WiFi network without any security measures. He can fully control the wireless router. What should he do?",Connect to the network for web browsing only.,Connect to the network for transferring large files only.,Configure the wireless router with an authentication key.,Ignore the network connection.
2012_q36,2,mistral-small3.2:24b,B,C,A,0,B,"At home, John unintentionally detects his neighbour's WiFi network without any security measures. He can fully control the wireless router. What should he do?",Connect to the network for transferring large files only.,Configure the wireless router with an authentication key.,Ignore the network connection.,Connect to the network for web browsing only.
2012_q36,3,mistral-small3.2:24b,A,B,A,0,A,"At home, John unintentionally detects his neighbour's WiFi network without any security measures. He can fully control the wireless router. What should he do?",Configure the wireless router with an authentication key.,Ignore the network connection.,Connect to the network for web browsing only.,Connect to the network for transferring large files only.
2012_q37,0,mistral-small3.2:24b,D,D,D,1,D,Some teenagers in Hong Kong are addicted to playing online games. Which of the following behaviours are common in this group of teenagers? (1) They prefer playing online games to joining face-to-face social activities. (2) They play online games as a way of escaping from daily life problems. (3) They feel irritable when being stopped from using computers.,(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2012_q37,1,mistral-small3.2:24b,C,C,D,1,C,Some teenagers in Hong Kong are addicted to playing online games. Which of the following behaviours are common in this group of teenagers? (1) They prefer playing online games to joining face-to-face social activities. (2) They play online games as a way of escaping from daily life problems. (3) They feel irritable when being stopped from using computers.,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2012_q37,2,mistral-small3.2:24b,B,B,D,1,"B. (1), (2) and (3)",Some teenagers in Hong Kong are addicted to playing online games. Which of the following behaviours are common in this group of teenagers? (1) They prefer playing online games to joining face-to-face social activities. (2) They play online games as a way of escaping from daily life problems. (3) They feel irritable when being stopped from using computers.,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2012_q37,3,mistral-small3.2:24b,A,A,D,1,"A. (1), (2) and (3)",Some teenagers in Hong Kong are addicted to playing online games. Which of the following behaviours are common in this group of teenagers? (1) They prefer playing online games to joining face-to-face social activities. (2) They play online games as a way of escaping from daily life problems. (3) They feel irritable when being stopped from using computers.,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2012_q38,0,mistral-small3.2:24b,A,A,A,1,A. (1) only,"When a virus is spread through a Bluetooth connection, which of the following applications installed on a notebook computer can prevent the infection? (1) Firewall (2) Email client program (3) Browser",(1) only,(2) only,(1) and (3) only,(2) and (3) only
2012_q38,1,mistral-small3.2:24b,D,D,A,1,D. (1) only,"When a virus is spread through a Bluetooth connection, which of the following applications installed on a notebook computer can prevent the infection? (1) Firewall (2) Email client program (3) Browser",(2) only,(1) and (3) only,(2) and (3) only,(1) only
2012_q38,2,mistral-small3.2:24b,C,C,A,1,C,"When a virus is spread through a Bluetooth connection, which of the following applications installed on a notebook computer can prevent the infection? (1) Firewall (2) Email client program (3) Browser",(1) and (3) only,(2) and (3) only,(1) only,(2) only
2012_q38,3,mistral-small3.2:24b,B,B,A,1,B. (1) only,"When a virus is spread through a Bluetooth connection, which of the following applications installed on a notebook computer can prevent the infection? (1) Firewall (2) Email client program (3) Browser",(2) and (3) only,(1) only,(2) only,(1) and (3) only
2012_q39,0,mistral-small3.2:24b,B,B,B,1,B,The Hong Kong Government launched the Internet Support Learning Programme in 2011. The Programme helps needy students to acquire computer equipment and Internet access services. What issue is the Government addressing?,e-learning,Digital divide,e-government,Web2 .0
2012_q39,1,mistral-small3.2:24b,A,A,B,1,A,The Hong Kong Government launched the Internet Support Learning Programme in 2011. The Programme helps needy students to acquire computer equipment and Internet access services. What issue is the Government addressing?,Digital divide,e-government,Web2 .0,e-learning
2012_q39,2,mistral-small3.2:24b,D,D,B,1,D,The Hong Kong Government launched the Internet Support Learning Programme in 2011. The Programme helps needy students to acquire computer equipment and Internet access services. What issue is the Government addressing?,e-government,Web2 .0,e-learning,Digital divide
2012_q39,3,mistral-small3.2:24b,C,C,B,1,C,The Hong Kong Government launched the Internet Support Learning Programme in 2011. The Programme helps needy students to acquire computer equipment and Internet access services. What issue is the Government addressing?,Web2 .0,e-learning,Digital divide,e-government
2012_q40,0,mistral-small3.2:24b,D,A,A,0,D,"In a museum, visitors can stand in front of a kiosk with a monitor and a keyboard to access visitor information. Which of the following relate to ergonomic matters? (1) The viewing angle of the monitor is adjustable. (2) The height of the keyboard tray is adjustable. (3) Provide a mouse.",(1) and (2) only,(1) and (3) only,(2) and (3) only,"(1), (2) and (3)"
2012_q40,1,mistral-small3.2:24b,D,D,A,1,D,"In a museum, visitors can stand in front of a kiosk with a monitor and a keyboard to access visitor information. Which of the following relate to ergonomic matters? (1) The viewing angle of the monitor is adjustable. (2) The height of the keyboard tray is adjustable. (3) Provide a mouse.",(1) and (3) only,(2) and (3) only,"(1), (2) and (3)",(1) and (2) only
2012_q40,2,mistral-small3.2:24b,C,C,A,1,C,"In a museum, visitors can stand in front of a kiosk with a monitor and a keyboard to access visitor information. Which of the following relate to ergonomic matters? (1) The viewing angle of the monitor is adjustable. (2) The height of the keyboard tray is adjustable. (3) Provide a mouse.",(2) and (3) only,"(1), (2) and (3)",(1) and (2) only,(1) and (3) only
2012_q40,3,mistral-small3.2:24b,B,B,A,1,B,"In a museum, visitors can stand in front of a kiosk with a monitor and a keyboard to access visitor information. Which of the following relate to ergonomic matters? (1) The viewing angle of the monitor is adjustable. (2) The height of the keyboard tray is adjustable. (3) Provide a mouse.","(1), (2) and (3)",(1) and (2) only,(1) and (3) only,(2) and (3) only
2013_q1,0,mistral-small3.2:24b,B,B,B,1,B,"In a DBMS, a database designer designs a form for a clerk to use to enter data. Why does he choose to design a form?",Multimedia files can be imported.,It simplifies the user interface.,More data can be entered at the same time.,The data entry uses less system computation time.
2013_q1,1,mistral-small3.2:24b,A,A,B,1,A,"In a DBMS, a database designer designs a form for a clerk to use to enter data. Why does he choose to design a form?",It simplifies the user interface.,More data can be entered at the same time.,The data entry uses less system computation time.,Multimedia files can be imported.
2013_q1,2,mistral-small3.2:24b,D,D,B,1,D,"In a DBMS, a database designer designs a form for a clerk to use to enter data. Why does he choose to design a form?",More data can be entered at the same time.,The data entry uses less system computation time.,Multimedia files can be imported.,It simplifies the user interface.
2013_q1,3,mistral-small3.2:24b,C,C,B,1,C,"In a DBMS, a database designer designs a form for a clerk to use to enter data. Why does he choose to design a form?",The data entry uses less system computation time.,Multimedia files can be imported.,It simplifies the user interface.,More data can be entered at the same time.
